Wall time,Step,Value
1710856319.3594875,65549,183.0
1710856321.1164758,65599,183.0
1710856322.9245164,65649,183.0
1710856325.18432,65699,183.0
1710856327.5082915,65749,183.0
1710856329.3968728,65799,183.0
1710856335.111405,65949,184.0
1710856336.952281,65999,184.0
1710856342.6844928,66149,184.0
1710856344.5838475,66199,184.0
1710856350.5334363,66249,185.0
1710856352.6504166,66299,185.0
1710856354.566192,66349,185.0
1710856358.3794324,66449,185.0
1710856360.4810216,66499,185.0
1710856362.4385655,66549,185.0
1710856366.5648293,66649,186.0
1710856368.4859421,66699,186.0
1710856370.3933086,66749,186.0
1710856374.0876532,66849,186.0
1710856376.058663,66899,186.0
1710856377.9149523,66949,187.0
1710856381.8343692,67049,187.0
1710856383.643911,67099,187.0
1710856385.9403105,67149,187.0
1710856389.7183666,67249,187.0
1710856391.5913844,67299,187.0
1710856395.6676977,67399,188.0
1710856397.5536308,67449,188.0
1710856399.4881415,67499,188.0
1710856401.3737817,67549,188.0
1710856403.199862,67599,188.0
1710856405.102546,67649,188.0
1710856409.059142,67749,189.0
1710856410.8795645,67799,189.0
1710856416.433639,67949,189.0
1710856422.9234324,68019,189.0
1710856427.7949297,68149,190.0
1710856435.1641693,68349,190.0
1710856445.026893,68599,191.0
1710856450.6794665,68749,192.0
1710856452.60291,68799,192.0
1710856454.850055,68849,192.0
1710856456.8170564,68899,192.0
1710856458.7560954,68949,192.0
1710856464.45544,69099,193.0
1710856466.406422,69149,193.0
1710856470.2231493,69249,193.0
1710856472.5059302,69299,193.0
1710856476.3318858,69399,193.0
1710856478.157149,69449,193.0
1710856480.140253,69499,194.0
1710856482.0004191,69549,194.0
1710856485.9063234,69649,194.0
1710856487.8572097,69699,194.0
1710856489.8191693,69749,194.0
1710856491.680237,69799,194.0
1710856495.9430118,69809,194.0
1710856499.51348,69899,195.0
1710856501.363261,69949,195.0
1710856503.2827454,69999,195.0
1710856507.1231337,70099,195.0
1710856510.806282,70199,196.0
1710856512.6703146,70249,196.0
1710856516.4077995,70349,196.0
1710856522.242928,70499,196.0
1710856526.0260863,70599,197.0
1710856533.637572,70799,197.0
1710856535.5311067,70849,197.0
1710856537.5139718,70899,198.0
1710856539.3529332,70949,198.0
1710856545.0038688,71099,198.0
1710856549.0944724,71199,198.0
1710856554.6400774,71349,199.0
1710856556.6077394,71399,199.0
1710856562.0135841,71549,199.0
1710856563.7477033,71599,199.0
1710856570.8772905,71699,200.0
1710856572.806997,71749,200.0
1710856578.42061,71899,200.0
1710856580.4010878,71949,200.0
1710856582.1956003,71999,201.0
1710856584.0674586,72049,201.0
1710856585.9065275,72099,201.0
1710856587.7619138,72149,201.0
1710856590.091744,72199,201.0
1710856594.3313441,72299,201.0
1710856596.197822,72349,202.0
1710856597.9858356,72399,202.0
1710856599.8645034,72449,202.0
1710856601.67216,72499,202.0
1710856603.4276807,72549,202.0
1710856605.1984508,72599,202.0
1710856607.1859872,72649,202.0
1710856609.0204282,72699,203.0
1710856616.2453809,72899,203.0
1710856622.1286309,73049,204.0
1710856623.8151977,73099,204.0
1710856625.6505094,73149,204.0
1710856627.3871205,73199,204.0
1710856631.0686266,73299,204.0
1710856632.9131317,73349,204.0
1710856638.0035594,73389,204.0
1710856638.538315,73399,205.0
1710856640.318589,73449,205.0
1710856642.0909247,73499,205.0
1710856643.9825242,73549,205.0
1710856645.800256,73599,205.0
1710856647.7398787,73649,205.0
1710856653.0952673,73799,206.0
1710856656.5942442,73899,206.0
1710856658.3343778,73949,206.0
1710856665.494354,74149,207.0
1710856667.308464,74199,207.0
1710856669.1004415,74249,207.0
1710856672.7196906,74349,207.0
1710856674.4945076,74399,207.0
1710856680.0365558,74549,208.0
1710856685.5106697,74699,208.0
1710856689.6071842,74799,208.0
1710856696.895343,74999,209.0
1710856699.0341167,75049,209.0
1710856700.8332157,75099,209.0
1710856702.631587,75149,209.0
1710856709.4667723,75180,210.0
