Wall time,Step,Value
1710856330.882442,67299,187.0
1710856334.9437513,67399,188.0
1710856336.7709658,67449,188.0
1710856342.5179093,67599,188.0
1710856344.479261,67649,188.0
1710856348.3512268,67749,189.0
1710856350.6136672,67799,189.0
1710856356.246877,67949,189.0
1710856390.6001658,68749,192.0
1710856392.5093696,68799,192.0
1710856394.432085,68849,192.0
1710856396.255451,68899,192.0
1710856404.4766476,69099,193.0
1710856410.0449462,69249,193.0
1710856412.1490908,69299,193.0
1710856418.020828,69449,193.0
1710856419.9690428,69499,194.0
1710856421.8391392,69549,194.0
1710856429.1375005,69749,194.0
1710856430.9526868,69799,194.0
1710856434.749656,69809,194.0
1710856438.2421114,69899,195.0
1710856441.9510949,69999,195.0
1710856445.9219966,70099,195.0
1710856450.2572145,70199,196.0
1710856461.728197,70499,196.0
1710856465.7519345,70599,197.0
1710856475.1512187,70849,197.0
1710856477.195828,70899,198.0
1710856494.4515657,71349,199.0
1710856496.314978,71399,199.0
1710856519.5254228,71899,200.0
1710856527.9433484,72099,201.0
1710856529.8330672,72149,201.0
1710856535.896814,72299,201.0
1710856537.8978062,72349,202.0
1710856543.588453,72499,202.0
1710856547.371026,72599,202.0
1710856549.238677,72649,202.0
1710856551.1272943,72699,203.0
1710856564.6812754,73049,204.0
1710856566.4791214,73099,204.0
1710856568.2958627,73149,204.0
1710856570.1487992,73199,204.0
1710856575.8831341,73349,204.0
1710856581.2256591,73399,205.0
1710856583.0080273,73449,205.0
1710856584.7764976,73499,205.0
1710856586.6227303,73549,205.0
1710856595.6920578,73799,206.0
1710856599.2857757,73899,206.0
1710856608.2528389,74149,207.0
1710856609.9587882,74199,207.0
1710856615.1188283,74349,207.0
1710856628.004354,74699,208.0
1710856631.4438882,74799,208.0
1710856651.5115361,75249,210.0
1710856655.5376008,75349,210.0
1710856657.3927507,75399,210.0
1710856660.755548,75499,210.0
1710856662.7077646,75549,211.0
1710856667.1393487,75649,211.0
1710856668.8723235,75699,211.0
1710856679.54368,75999,212.0
1710856681.3839364,76049,212.0
1710856692.5930707,76349,213.0
1710856694.8034756,76399,213.0
1710856711.635821,76849,214.0
1710856721.748177,76999,215.0
1710856725.2575185,77099,215.0
1710856732.5274155,77299,215.0
1710856744.052361,77599,216.0
1710856749.3689363,77749,217.0
1710856752.7582304,77849,217.0
1710856758.4492803,77999,217.0
1710856762.06462,78099,218.0
1710856763.82926,78149,218.0
1710856770.9300008,78349,218.0
1710856772.6277928,78399,218.0
1710856776.296274,78499,219.0
1710856778.5048363,78549,219.0
1710856782.0605075,78649,219.0
1710856789.8621829,78759,219.0
1710856791.3871677,78799,220.0
1710856793.1706169,78849,220.0
1710856800.2067184,79049,220.0
1710856804.249569,79149,221.0
1710856806.1107953,79199,221.0
1710856807.8327541,79249,221.0
1710856811.3957453,79349,221.0
1710856814.9879887,79449,221.0
1710856819.086623,79549,222.0
1710856825.0354974,79699,222.0
1710856830.3419554,79849,223.0
1710856832.3585825,79899,223.0
1710856834.303506,79949,223.0
1710856839.8174438,80099,223.0
1710856843.6717587,80199,224.0
1710856845.4712896,80249,224.0
1710856851.5965695,80399,224.0
1710856853.3881454,80449,224.0
1710856860.6552367,80549,224.0
1710856867.7122493,80749,225.0
1710856869.4638808,80799,225.0
1710856871.1924312,80849,225.0
1710856883.6767335,81199,226.0
1710856887.5953252,81299,227.0
1710856889.2907183,81349,227.0
1710856891.055043,81399,227.0
1710856896.7590222,81549,227.0
1710856898.5346506,81599,227.0
1710856902.439582,81699,228.0
1710856909.6313043,81899,228.0
1710856911.372896,81949,228.0
1710856913.2077081,81999,229.0
1710856918.6135616,82149,229.0
1710856929.1202338,82339,229.0
1710856929.642103,82349,230.0
1710856933.1823316,82449,230.0
1710856934.93001,82499,230.0
1710856936.6354809,82549,230.0
1710856938.7572796,82599,230.0
1710856942.5959265,82699,231.0
1710856947.9697602,82849,231.0
1710856950.2286093,82899,231.0
1710856952.5385752,82949,231.0
1710856954.3039887,82999,231.0
1710856961.727773,83199,232.0
1710856963.6011188,83249,232.0
1710856972.603027,83499,233.0
1710856976.382426,83599,233.0
1710856978.3223228,83649,233.0
1710856980.17685,83699,233.0
1710856987.8643055,83899,234.0
1710856993.9707599,84049,234.0
1710857000.516608,84129,234.0
1710857005.1455271,84249,235.0
1710857006.9234312,84299,235.0
1710857008.6758661,84349,235.0
1710857010.4532022,84399,235.0
1710857012.2152665,84449,235.0
1710857016.029699,84549,236.0
1710857019.9080796,84649,236.0
1710857026.7217937,84799,236.0
1710857029.2404213,84849,237.0
1710857033.2511706,84949,237.0
1710857035.2733233,84999,237.0
1710857037.1810842,85049,237.0
1710857043.2759311,85199,237.0
1710857047.3313177,85299,238.0
1710857049.2738614,85349,238.0
1710857051.225854,85399,238.0
1710857053.130587,85449,238.0
1710857065.5082374,85799,239.0
1710857067.283074,85849,239.0
1710857074.3713102,85949,240.0
1710857084.2662246,86199,240.0
1710857091.6330378,86399,241.0
1710857102.4132793,86699,242.0
1710857104.2135773,86749,242.0
1710857107.9216287,86849,242.0
1710857115.7272768,87049,243.0
1710857117.7509012,87099,243.0
1710857119.8242311,87149,243.0
1710857123.5473795,87249,243.0
1710857125.634993,87299,243.0
1710857127.5661898,87349,243.0
1710857134.9282553,87549,244.0
1710857144.8981278,87709,244.0
1710857148.4976041,87799,245.0
1710857150.291009,87849,245.0
1710857166.7184958,88249,246.0
1710857168.6872294,88299,246.0
1710857175.0034084,88449,247.0
1710857181.2798364,88599,247.0
1710857189.3470044,88799,248.0
1710857193.305057,88899,248.0
1710857201.5317366,89099,248.0
1710857211.757995,89349,249.0
1710857213.769648,89399,249.0
1710857224.3253987,89549,250.0
1710857226.4498913,89599,250.0
1710857233.0096579,89749,250.0
1710857234.995349,89799,250.0
1710857236.8924818,89849,250.0
1710857242.875359,89999,251.0
1710857248.915559,90149,251.0
1710857250.9247296,90199,251.0
1710857255.770039,90299,252.0
1710857259.745206,90399,252.0
